game_event_id,date,game_id,minute,type,club_id,player_id,description,player_in_id,player_assist_id
2f41da30c471492e7d4a984951671677,2012-08-05,2211607,77,Cards,610,4425.0,"1. Yellow card  , Mass confrontation",Missing,Missing
a72f7186d132775f234d3e2f7bc0ed5b,2012-08-05,2211607,77,Cards,383,33210.0,"1. Yellow card  , Mass confrontation",Missing,Missing
b2d721eaed4692a5c59a92323689ef18,2012-08-05,2211607,3,Goals,383,36500.0,", Header, 1. Tournament Goal Assist: , Corner, 1. Tournament Assist",Missing,56416.0
aef768899cedac0c9a650980219075a2,2012-08-05,2211607,53,Goals,383,36500.0,", Right-footed shot, 2. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,146258.0
5d6d9533023057b6619ecd145a038bbe,2012-08-05,2211607,74,Substitutions,383,36500.0,", Not reported",49499.0,Missing
eef9c46dd75c3aa4c6a503225427446e,2012-08-05,2211607,11,Goals,383,38497.0,", Right-footed shot, 1. Tournament Goal Assist: , Goal-kick, 1. Tournament Assist",Missing,33210.0
5d5aef7dedcd5dc9d35dea9438ee35e0,2012-08-05,2211607,90,Cards,610,42710.0,1. Yellow card,Missing,Missing
7717860e3b0376b86f445f4749fa2ce5,2012-08-05,2211607,44,Goals,610,42710.0,", Header, 1. Tournament Goal Assist: , Corner, 1. Tournament Assist",Missing,4425.0
02c708273f4fa2003873ef5908e4e3a6,2012-08-05,2211607,79,Cards,610,45509.0,1. Yellow card,Missing,Missing
d1be2ce4bd5f0ca091c1b15a8569301c,2012-08-05,2211607,90,Goals,383,49499.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,167850.0
f0dfb41b779ad8efbd5acbd0aeedff11,2012-08-05,2211607,76,Substitutions,610,52246.0,", Not reported",182932.0,Missing
06d75371c9a8f3a8db9236ffdd01dcb1,2012-08-05,2211607,75,Goals,610,52920.0,", Own-goal Assist: , Cross, 1. Tournament Assist",Missing,124891.0
6ab3a43a37e3b264d03dcf997e38c167,2012-08-05,2211607,37,Cards,383,68864.0,1. Yellow card,Missing,Missing
e67340caefbf1cbe1be393d3d61448e1,2012-08-05,2211607,84,Substitutions,383,72462.0,", Not reported",167850.0,Missing
ac69368250666fd5e9d142f53f1e539f,2012-08-05,2211607,65,Substitutions,610,95755.0,", Not reported",34784.0,Missing
874987f117bca74599041037e0c43075,2012-08-05,2211607,-1,Cards,610,124883.0,1. Yellow card,Missing,Missing
c7273eb67de6f9ba953ae41e7bffb62a,2012-08-05,2211607,31,Cards,610,187245.0,1. Yellow card,Missing,Missing
584282a7024a5a6da90cbb20317111ff,2012-08-05,2211607,76,Substitutions,610,187245.0,", Not reported",111184.0,Missing
ed9bded6064e693d92634a764cfd3e1a,2012-08-11,2218677,76,Cards,506,2865.0,1. Yellow card,Missing,Missing
fead616bb25013d5cb15d9fe7f12880e,2012-08-11,2218677,89,Substitutions,506,2865.0,", Not reported",56703.0,Missing
2ffa0f67024c418c1f45e0b46b64eb7f,2012-08-11,2218677,52,Cards,6195,5858.0,1. Yellow card,Missing,Missing
4f3cd2789c256c62c092494a547a8bed,2012-08-11,2218677,62,Substitutions,6195,5858.0,", Not reported",85475.0,Missing
4d35cfa33a6e61c743c04e7483c778fd,2012-08-11,2218677,101,Goals,506,6448.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,44716.0
c8a234f070eb5ebbccb07feabd2818d4,2012-08-11,2218677,86,Cards,6195,12563.0,"Red card  , Abuse",Missing,Missing
726d818a55fb9c77d981eb2512253e00,2012-08-11,2218677,41,Goals,6195,12563.0,", Left-footed shot, 1. Tournament Goal",Missing,Missing
ba03d3a1bde4d0a317d96b9223477f69,2012-08-11,2218677,105,Substitutions,6195,19041.0,", Not reported",21863.0,Missing
73e63e65cf095e9223244061e30b590b,2012-08-11,2218677,97,Goals,506,21151.0,", Own-goal Assist: , Free kick, 1. Tournament Assist",Missing,5817.0
fb2f257ac6207a5e48aee11d6e009468,2012-08-11,2218677,53,Cards,6195,21905.0,1. Yellow card,Missing,Missing
1208cf1da970693f0ffc7df25312d0fe,2012-08-11,2218677,74,Goals,506,37666.0,", Penalty, 1. Tournament Goal Assist: , Fouled player",Missing,6448.0
bbcad11a9aba6970d1fbbb2dd321a7d5,2012-08-11,2218677,78,Cards,6195,37941.0,Yellow card,Missing,Missing
2028fc7c17766278db005842ae4af909,2012-08-11,2218677,90,Cards,6195,37941.0,"Second yellow  , Foul",Missing,Missing
e10bd49565118b9e77ffc5ebb39c33f1,2012-08-11,2218677,68,Substitutions,6195,38593.0,", Not reported",52266.0,Missing
dfa8790de663b083a5a8eaa8718c1405,2012-08-11,2218677,111,Cards,506,39983.0,1. Yellow card,Missing,Missing
d3bd2efca74712aff0c855d065ff7c5c,2012-08-11,2218677,46,Substitutions,506,40660.0,", Not reported",6448.0,Missing
ef2e6892da65ae6606e0a9eac4534213,2012-08-11,2218677,64,Cards,6195,48280.0,1. Yellow card,Missing,Missing
9d7fc22658a661cecde0beb59631f7d9,2012-08-11,2218677,27,Goals,6195,48280.0,", Right-footed shot, 1. Tournament Goal",Missing,Missing
d94f3b21300a34994dc2792e4627759e,2012-08-11,2218677,90,Cards,506,52312.0,1. Yellow card,Missing,Missing
a48c7395fcbb5c4ee972f02c43469b15,2012-08-11,2218677,116,Substitutions,506,52312.0,", Not reported",84835.0,Missing
d2f2b6b4173553f5426e368b6cf1e97e,2012-08-11,2218677,37,Goals,506,63531.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,37666.0
f439cf06de501664e21745deb2fd936a,2012-08-11,2218677,32,Cards,6195,76799.0,1. Yellow card,Missing,Missing
1e1954090777ce9aa3a02d14cd314a43,2012-07-22,2219794,48,Goals,498,7784.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,187744.0
f9b1ef727258b1006b41d561919b036a,2012-07-22,2219794,58,Goals,498,7784.0,", Left-footed shot, 2. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,13292.0
fe14482639e3f7cb544b410d960b1f4c,2012-07-22,2219794,80,Substitutions,498,7784.0,", Not reported",43012.0,Missing
ec7628cc7ecb114d81cb42c7509a30e2,2012-07-22,2219794,36,Cards,58,9593.0,1. Yellow card,Missing,Missing
5bf34cace45d9a24f4f0d4e0a65b02dd,2012-07-22,2219794,87,Substitutions,58,14933.0,", Not reported",39475.0,Missing
08d355af04e9eeb3d8c6046e2a4ab877,2012-07-22,2219794,76,Goals,58,31952.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,73912.0
3d18b11dec400b07822f0fd5e38cb7ab,2012-07-22,2219794,29,Cards,58,44624.0,1. Yellow card,Missing,Missing
f86a55688be3dee9ec9cc3a25c41c277,2012-07-22,2219794,46,Goals,58,44624.0,", Header, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist",Missing,59641.0
fc73f7c3a8cf0e65278ab39c00557d63,2012-07-22,2219794,46,Substitutions,498,52746.0,", Not reported",13292.0,Missing
de9f38758ac06c1b09e9f518b916f7fb,2012-07-22,2219794,88,Substitutions,58,73912.0,", Not reported",31776.0,Missing
c9e02731648bd98595864239b8e6b44d,2012-07-22,2219794,24,Goals,58,129588.0,", Right-footed shot, 1. Tournament Goal Assist:",Missing,Missing
fa77cf67ef9952f77490d7bf39a6f87e,2012-07-22,2219794,61,Substitutions,58,129588.0,", Not reported",92904.0,Missing
3d1624814c4b24a116dbb6c67b629ec5,2012-07-22,2219794,78,Substitutions,498,187744.0,", Not reported",129580.0,Missing
db9068771bfb830da58c93a668ef04c1,2012-08-31,2219795,89,Substitutions,631,3182.0,", Not reported",40611.0,Missing
ebae9889f15cae6ceb73db78072350d4,2012-08-31,2219795,74,Goals,631,27511.0,", Right-footed shot, 1. Tournament Goal Assist: , Corner, 1. Tournament Assist",Missing,3163.0
e508d65e2af62ab24ebce7cec31d4426,2012-08-31,2219795,60,Goals,13,33357.0,", Tap-in, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,39152.0
210cf35c2b259f6d50ef0327bc3f2439,2012-08-31,2219795,29,Cards,631,36827.0,"1. Yellow card  , Dissent",Missing,Missing
644bf043ab708eac39f6d4ada62f6654,2012-08-31,2219795,6,Goals,13,39152.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,45383.0
dc025ed7b7794580c8170a96a7abf4a1,2012-08-31,2219795,19,Goals,13,39152.0,", Left-footed shot, 2. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,74229.0
dfd4d0ee1bb2b06489e9c271c3192d5c,2012-08-31,2219795,45,Goals,13,39152.0,", Left-footed shot, 3. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,21369.0
faab8ce773910ad5b628022d5b79b09a,2012-08-31,2219795,87,Substitutions,13,39152.0,", Not reported",5782.0,Missing
ad3edfe56119eb8a380443aa8721e548,2012-08-31,2219795,80,Substitutions,631,44068.0,", Not reported",47082.0,Missing
09417efa35b8a774d146775b12082ea4,2012-08-31,2219795,56,Substitutions,13,45383.0,", Not reported",33448.0,Missing
68580fe516206c535a293d13d53e3080,2012-08-31,2219795,46,Substitutions,631,54170.0,", Not reported",85314.0,Missing
1ef589a426a887735dd9e7e4afb8c6c6,2012-08-31,2219795,80,Substitutions,13,74229.0,", Not reported",34601.0,Missing
d2a3778c459dd27bb2c490ea7e6ad96a,2012-08-19,2221641,27,Goals,42,277.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,2805.0
fcd96dccce5a1f0ab01a223cebeb29c3,2012-08-19,2221641,32,Goals,42,277.0,", Right-footed shot, 2. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,3114.0
33fe702f44484d5ac6353c7d261ac21c,2012-08-19,2221641,70,Substitutions,1203,948.0,", Not reported",55657.0,Missing
c6a3c088ed8a38d4ce074dd73b20d3da,2012-08-19,2221641,62,Substitutions,42,1335.0,", Not reported",45668.0,Missing
5f2f7577cd766b73c1dc2288c5f0c68c,2012-08-19,2221641,55,Goals,42,3114.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,61901.0
2fdf6c3be014799e166578390ad8889e,2012-08-19,2221641,83,Goals,42,3114.0,", Right-footed shot, 2. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,45668.0
1baf51d647cc1e9e7669204f71b0b4a0,2012-08-19,2221641,75,Cards,42,18331.0,1. Yellow card,Missing,Missing
49e4b2b6586504f1b306282ba564de30,2012-08-19,2221641,47,Goals,42,22837.0,", Header, 1. Tournament Goal Assist: , Corner, 1. Tournament Assist",Missing,277.0
fd14303cc2a4259d5395a60cd0fbefaa,2012-08-19,2221641,53,Goals,1203,37459.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,48594.0
e985cc3aaa301febf7a9c9ca7c9a182f,2012-08-19,2221641,87,Substitutions,1203,37459.0,", Not reported",226149.0,Missing
789488e1cf0b4eaddd894848e7025c4a,2012-08-19,2221641,79,Goals,42,45668.0,", Left-footed shot, 1. Tournament Goal Assist: , Shot on goal, 1. Tournament Assist",Missing,39198.0
72b2e1dac71b71f209fc4c8f24f213f3,2012-08-19,2221641,46,Substitutions,42,48298.0,", Not reported",41507.0,Missing
f93646c386824f25942e3043e522c8b2,2012-08-19,2221641,78,Cards,1203,48594.0,1. Yellow card,Missing,Missing
189b1d9a956c05996c3231f5b84cd30b,2012-08-19,2221641,81,Substitutions,1203,48594.0,", Not reported",37803.0,Missing
2b14247a55137f28c5b879c9fa2b8753,2012-08-19,2221641,62,Substitutions,42,61901.0,", Not reported",39198.0,Missing
53f14df1e226987ee3fe3ece1c9921df,2012-08-19,2221641,56,Cards,42,68815.0,1. Yellow card,Missing,Missing
36c286a755b1265f0c130bd7b5b72cc1,2012-08-17,2221746,65,Substitutions,293,21318.0,", Tactical",125231.0,Missing
d797e20c4bdd7dcc9ff343dc71d4459d,2012-08-17,2221746,27,Cards,293,38425.0,"1. Yellow card  , Foul",Missing,Missing
eb676559ced3fe8f398dea33360535df,2012-08-17,2221746,21,Goals,293,49737.0,", Right-footed shot, 1. Tournament Goal Assist:",Missing,Missing
600802b438974d3769eb377e3cdea4ec,2012-08-17,2221746,16,Goals,2589,58146.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,31954.0
c4b84e6c30106cc52a48b3f0bda07f74,2012-08-17,2221746,86,Substitutions,2589,79268.0,", Tactical",43492.0,Missing
5cda23635ab9003038112c7675f69297,2012-08-17,2221746,65,Substitutions,293,99003.0,", Tactical",32485.0,Missing
2c71d7912e5877d3765b4b69e5e6085e,2012-08-17,2221746,22,Goals,293,126214.0,", Header, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,862.0
b1e77c65742c7f227f14b0befa957f92,2012-08-17,2221746,81,Substitutions,2589,139942.0,", Tactical",94637.0,Missing
841cba2f1322f9d2887773279db546cd,2012-08-18,2221747,42,Cards,52,1459.0,1. Yellow card,Missing,Missing
ee5fd5d49a77e3c3a96f4eef507ef89d,2012-08-18,2221747,17,Goals,52,1459.0,", Penalty, 1. Tournament Goal Assist: , Fouled player",Missing,83423.0
fde4240ceb72a6df9e96e7636cad8937,2012-08-18,2221747,50,Cards,52,2125.0,1. Yellow card,Missing,Missing
f1a3130d9f67d0264e22d65fcb88f959,2012-08-18,2221747,70,Substitutions,52,2125.0,", Tactical",43984.0,Missing
b07cbe93fff2ffc5b48ec9aa3c791014,2012-08-18,2221747,73,Cards,52,8639.0,1. Yellow card,Missing,Missing
77d15f0579564548a4afe92f91e6b481,2012-08-18,2221747,86,Substitutions,52,8639.0,", Tactical",42749.0,Missing
8724aa7430122a99b0a509302ae409a8,2012-08-18,2221747,77,Cards,440,23566.0,1. Yellow card,Missing,Missing
f329481c33349e1ee114eaf163c68eaf,2012-08-18,2221747,80,Substitutions,440,23566.0,", Tactical",40679.0,Missing
df3f14c2914f880c2cd934d88ae27f6a,2012-08-18,2221747,88,Substitutions,440,43822.0,", Tactical",83191.0,Missing
3f7c0f68792864c9f552bee610db2a69,2012-08-18,2221747,79,Cards,52,44182.0,1. Yellow card,Missing,Missing
f743a6086fd135fd06328c3fa3b401f9,2012-08-18,2221747,84,Cards,52,44594.0,1. Yellow card,Missing,Missing
ca4c2cd53e2cc6da78debeeb74e49b65,2012-08-18,2221747,69,Substitutions,440,81076.0,", Tactical",74041.0,Missing
cd17d87041b7bec444a2a9d7b8025095,2012-08-18,2221747,89,Substitutions,52,83423.0,", Delay",100628.0,Missing
ea640044ef0a1f2eb66b3e414aa13864,2012-08-18,2221747,90,Cards,52,85164.0,1. Yellow card,Missing,Missing
c37ef47d4dff66b3a7d9638dcba39441,2012-08-19,2221748,46,Substitutions,44,2334.0,", Not reported",58500.0,Missing
4eea721d0452b7434587bc9f45962dec,2012-08-19,2221748,84,Substitutions,158,4300.0,", Not reported",37069.0,Missing
bdc44fb76eb09d4ed9f03b3a049f8fd7,2012-08-19,2221748,3,Goals,158,17294.0,", Penalty, 1. Tournament Goal Assist: , Fouled player",Missing,152907.0
3117fd3985293b1806c64e5a215d6a62,2012-08-19,2221748,33,Cards,158,31152.0,1. Yellow card,Missing,Missing
56f50c88f98d617a6cf7ab6a31eb6dae,2012-08-19,2221748,90,Cards,44,35872.0,1. Yellow card,Missing,Missing
1e65a8bceef7381b40c95c0459693f6b,2012-08-19,2221748,43,Cards,44,39083.0,1. Yellow card,Missing,Missing
bc68518545f5b6e330f951230019855e,2012-08-19,2221748,82,Goals,158,39308.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,4300.0
8f3d188c17bebcd8ec4a369fec771897,2012-08-19,2221748,64,Goals,44,39743.0,", Tap-in, 1. Tournament Goal Assist: , Header, 1. Tournament Assist",Missing,4691.0
d52102ca5c5b891fb7434463874e2381,2012-08-19,2221748,87,Substitutions,44,42203.0,", Not reported",37013.0,Missing
99ba9350bb019bf055262a9ea6835752,2012-08-19,2221748,60,Substitutions,158,44952.0,", Not reported",31452.0,Missing
909a7e2eb64c5e3ed377bf3929bdaf91,2012-08-19,2221748,81,Substitutions,44,49501.0,", Not reported",50135.0,Missing
4c1a9cb12368bcd5299cc9cab723311f,2012-08-19,2221748,3,Cards,44,93869.0,"1. Yellow card  , Foul",Missing,Missing
bc15e00ec8e040b1487cb7b53d661671,2012-08-19,2221748,46,Substitutions,158,123157.0,", Not reported",39308.0,Missing
ee73f5eb1de25bb4c9c51cf93c18cd96,2012-08-18,2221749,63,Substitutions,115,380.0,", Tactical",20288.0,Missing
a8c0c83477005cce2434531c7c6d7589,2012-08-18,2221749,58,Substitutions,115,10930.0,", Tactical",72290.0,Missing
22e53d32e3b278ffab35c9355ccbc8d7,2012-08-18,2221749,73,Substitutions,115,20226.0,", Tactical",2994.0,Missing
05551be71cb347bcf4a05270e2e6623c,2012-08-18,2221749,38,Goals,16,29835.0,", Right-footed shot, 1. Tournament Goal Assist: , Header, 1. Tournament Assist",Missing,25727.0
bf2fa041cf420535ab56de8d8bd3965d,2012-08-18,2221749,84,Substitutions,16,29835.0,", Tactical",44521.0,Missing
0e811014d1ac96973d30c294c5caae5d,2012-08-18,2221749,10,Goals,16,35207.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,38253.0
071090f993ad04ef3e0a6c5c254a4a6c,2012-08-18,2221749,64,Substitutions,16,35207.0,", Resting",74842.0,Missing
7a92313eef5f18a6bea08eef66496eef,2012-08-18,2221749,69,Substitutions,16,38253.0,", Resting",58124.0,Missing
c89d7f02ff6ee1f0d714b03696d1db23,2012-08-18,2221749,67,Goals,16,42460.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,29835.0
06475d2e80cb158016ab0b23cb09348a,2012-08-18,2221750,70,Substitutions,2036,1983.0,", Tactical",40456.0,Missing
938c0028c78b38b1951791a6b36b5a3d,2012-08-18,2221750,46,Substitutions,2036,18068.0,", Tactical",39103.0,Missing
af8d272468a53223f248eec4097bece7,2012-08-18,2221750,6,Goals,80,28835.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,408.0
c069f5b735be253db1438cb6906ad2cb,2012-08-18,2221750,41,Goals,80,28835.0,", Right-footed shot, 2. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,1301.0
45d34975afa5cf1c073f424293bd150c,2012-08-18,2221750,86,Substitutions,80,28835.0,", Tactical",66641.0,Missing
13670143be08ea3f91f62a2f3b23ff84,2012-08-18,2221750,87,Cards,2036,37338.0,"1. Yellow card  , Foul",Missing,Missing
35058c43b29f4fbf8fd91662556e9f41,2012-08-18,2221750,46,Substitutions,2036,44067.0,", Tactical",1077.0,Missing
8eb480c82ba26a70ddabc59df6991240,2012-08-18,2221750,35,Cards,80,53681.0,"1. Yellow card  , Foul",Missing,Missing
4dbdecfc7ddc41b691dad325a03a9772,2012-08-18,2221750,77,Substitutions,80,53681.0,", Tactical",54871.0,Missing
146bbd3ced1cc5f321c3a418bc90f2c7,2012-08-18,2221750,70,Substitutions,80,79486.0,", Tactical",627.0,Missing
32eea26a02036f9537f71743c49d1918,2012-08-18,2221750,76,Cards,80,82097.0,"1. Yellow card  , Foul",Missing,Missing
ee18b986a88085f904d3c4cb1c6a6795,2012-08-18,2221751,50,Cards,431,8159.0,"1. Yellow card  , Foul",Missing,Missing
58dc748bff380e101415712479bfd0fb,2012-08-18,2221751,12,Goals,431,16860.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,19830.0
0f4363e0eb277f8f4abbb2b958dd769d,2012-08-18,2221751,57,Substitutions,431,16860.0,", Tactical",76217.0,Missing
d2f99a5f43ad65e12e706db8d81f115f,2012-08-18,2221751,79,Goals,60,25468.0,", Right-footed shot, 1. Tournament Goal Assist: , Header, 1. Tournament Assist",Missing,36182.0
3a4ef58419b5a1a8d680bc67579c51e3,2012-08-18,2221751,58,Substitutions,60,27900.0,", Injury",73333.0,Missing
ba3b3781179fb4c260589bb66f8f314f,2012-08-18,2221751,51,Cards,60,29865.0,"1. Yellow card  , Foul",Missing,Missing
7b62f8392332d3c6ddecf5f689519ef0,2012-08-18,2221751,27,Substitutions,60,31173.0,", Injury",10885.0,Missing
95d1004b676be7c5ba6a6bca47480410,2012-08-18,2221751,11,Goals,60,36182.0,", Header, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist",Missing,29865.0
33051b6041c28e141d5be25606190f85,2012-08-18,2221751,76,Substitutions,60,45832.0,", Tactical",25468.0,Missing
a308197fd83b827664727b6075883895,2012-08-18,2221751,84,Substitutions,431,57237.0,", Tactical",39229.0,Missing
3f2f73c92fb882ed2f1a6285f29c704a,2012-08-18,2221751,45,Cards,60,82389.0,"1. Yellow card  , Foul",Missing,Missing
f4442f55fcf08420e383955afe0eb370,2012-08-18,2221751,71,Substitutions,431,85914.0,", Tactical",69908.0,Missing
a0a6966c60c7c0685b6fcb32e915a103,2012-08-18,2221751,87,Cards,431,95565.0,"1. Yellow card  , Foul",Missing,Missing
f8c58747ccd9700ba4e336e21b9fc019,2012-08-18,2221752,28,Goals,3,13686.0,", Right-footed shot, 1. Tournament Goal Assist:",Missing,Missing
133aaf1fa9dcb932c3851c979b9af571,2012-08-18,2221752,40,Goals,3,13686.0,", Right-footed shot, 2. Tournament Goal Assist: , Cross, 1. Tournament Assist",Missing,15300.0
2f0c9d0ac4615ac3dbe0bdefc2710072,2012-08-18,2221752,64,Substitutions,3,47513.0,", Resting",57845.0,Missing
0504f7ab1d024cca30f85bb6aafc22b8,2012-08-18,2221752,82,Substitutions,3,74762.0,", Tactical",68574.0,Missing
e7117ae669437b5e96ad2a6531099129,2012-08-18,2221752,67,Substitutions,66,81559.0,", Tactical",43986.0,Missing
c848d90afc89abb3bbb8f4da0f94b83c,2012-08-18,2221752,64,Substitutions,3,86030.0,", Tactical",153637.0,Missing
41d028fa5950bf145ec02e69ce44208e,2012-08-18,2221752,24,Cards,66,92051.0,"1. Yellow card  , Foul",Missing,Missing
57c9a1dc4f8db25c08ee6b8f180abb47,2012-08-18,2221752,90,Goals,66,94771.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,43986.0
b6d9a6bbb30a6e0e1a6ac0c4fff0c06e,2012-08-18,2221752,59,Substitutions,66,152963.0,", Tactical",94771.0,Missing
e532da03dd4a367bdf67f4116c5bcd6f,2012-08-18,2221753,50,Substitutions,2652,9562.0,", Tactical",238159.0,Missing
a7f27544c593ed59be67f6b20c1f526d,2012-08-18,2221753,30,Goals,79,21175.0,", Tap-in, 1. Tournament Goal Assist: , Header, 1. Tournament Assist",Missing,31570.0
af57db8e4a1acd0f44482ed4b20ae611,2012-08-18,2221753,61,Substitutions,79,21175.0,", Resting",79642.0,Missing
b47a1e47418b16a6b34582bdc02d6ddd,2012-08-18,2221753,43,Goals,79,31159.0,", Tap-in, 1. Tournament Goal Assist: , Header, 1. Tournament Assist",Missing,21175.0
1a107be2de8a4e6ebb1747ff299887ba,2012-08-18,2221753,54,Goals,79,31159.0,", Header, 2. Tournament Goal Assist: , Cross, 1. Tournament Assist",Missing,18833.0
7a462089808ca6356f74100217e4d723,2012-08-18,2221753,61,Substitutions,79,31159.0,", Resting",39247.0,Missing
db31b713bfdd344bb0901239a881f1aa,2012-08-18,2221753,46,Substitutions,79,36787.0,", Resting",1426.0,Missing
a42c4ab7dd7458c05fab0231cd48a994,2012-08-18,2221753,79,Goals,79,39247.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,1426.0
b4e11e1460966ede8d58c5ab3b074cb1,2012-08-18,2221753,87,Goals,79,79642.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,39247.0
85155809276054993bec61ef1cc39071,2012-08-18,2221753,44,Cards,2652,84106.0,"1. Yellow card  , Foul",Missing,Missing
447de60304c4cc541f91ea4c42440af0,2012-08-18,2221753,62,Substitutions,2652,238167.0,", Tactical",117342.0,Missing
9641a3d941e321dc378b344d26dfc4e9,2012-08-18,2221753,84,Substitutions,2652,238169.0,", Tactical",32506.0,Missing
75167fa2a2b8379e83ff35bf460f8199,2012-08-19,2221754,78,Goals,48,4978.0,", Tap-in, 1. Tournament Goal Assist: , Free kick, 1. Tournament Assist",Missing,126414.0
102e9538dbeb674f307a132a68ac7082,2012-08-19,2221754,70,Substitutions,48,16311.0,", Tactical",94157.0,Missing
0062f4f0858744bb74d927eee216e14a,2012-08-19,2221754,85,Substitutions,41,18918.0,", Tactical",30308.0,Missing
1e912454da430b6eb605dfec25930304,2012-08-19,2221754,23,Goals,41,30418.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,16624.0
8fe9f534233fb8f885d60a568bf7258b,2012-08-19,2221754,86,Goals,48,50674.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,51216.0
ac4264ecc8edf9bcfb9a2cc1c6157483,2012-08-19,2221754,31,Goals,48,56376.0,", Header, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist",Missing,41541.0
924bbd92552b9fe0cd71766e772f2584,2012-08-19,2221754,56,Substitutions,48,56376.0,", Tactical",50674.0,Missing
de13f9f7c8bfd45a816cde510fcfbfc7,2012-08-19,2221754,45,Goals,41,58379.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,69396.0
cc3540465d1a96cc364e2fac85c64e59,2012-08-19,2221754,75,Substitutions,41,58379.0,", Tactical",103547.0,Missing
0ac343c596ab063a7807551925d699d0,2012-08-19,2221754,60,Cards,41,88721.0,1. Yellow card,Missing,Missing
887553312ae3818ee2f92370d8cd0e12,2012-08-19,2221754,58,Goals,48,89005.0,", Direct free kick, 1. Tournament Goal Assist:",Missing,Missing
6f31e92e582ac298997b1b73da0aa9e5,2012-08-19,2221754,85,Substitutions,41,91845.0,", Tactical",53536.0,Missing
66669735ca672692b2fef163bf54c0d4,2012-08-19,2221754,22,Cards,48,126414.0,"1. Yellow card  , Serious foul",Missing,Missing
aa7351040fdedba4da1be53b9378f93b,2012-08-19,2221754,82,Substitutions,48,126414.0,", Risk of booking",33317.0,Missing
c2002fda152a9d1b91f558a754c4c89c,2012-08-19,2221755,72,Cards,4795,2464.0,"1. Yellow card  , Foul",Missing,Missing
8729d78e38df4337c50a4fd31004d66e,2012-08-19,2221755,15,Goals,83,4184.0,", Header, 1. Tournament Goal Assist: , Corner, 1. Tournament Assist",Missing,25950.0
9bb88ab7cc09158fd3c3d35751a16871,2012-08-19,2221755,89,Substitutions,83,4184.0,", Special achievements",40605.0,Missing
6369f7a23259a7be6cbe2a1272dc45de,2012-08-19,2221755,77,Substitutions,4795,17025.0,", Tactical",2077.0,Missing
146059a06989b6fa15649f7bc9f36289,2012-08-19,2221755,36,Goals,83,25950.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist",Missing,53418.0
6013b36640bc68cea03c24ed04625298,2012-08-19,2221755,77,Substitutions,83,25950.0,", Tactical",5034.0,Missing
c9e2c9f227bd62fa0fc66a1d9cc4d164,2012-08-19,2221755,67,Substitutions,83,29972.0,", Tactical",39093.0,Missing
73528d7da504689108cb20708f9d89a3,2012-08-19,2221755,77,Substitutions,4795,37977.0,", Tactical",55524.0,Missing
9f54ba73501363dd9fdea1ef1cd690e7,2012-08-19,2221755,90,Goals,83,40605.0,", Right-footed shot, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist",Missing,39093.0
